State,Year,HLp,EIr,PerTscr,Dr,state_per_capita_fund,drinks_per_capita,Health_care_expenditure,age_under5,Total_population,uninsured_under18_rate,Median_household_income,under18_poverty_rate,F_income_below_poverty_rate,Per_rep_women_uninsured,Per_women_breastfed,EI,TDia,EIrd
Michigan,2016,1.5808777033008727,0.7768884713364289,99.13668033887984,5.1220437586948275,17.08,511.63,8707,571663,9928300,28.90717212009395,52492,207.33518870258715,101.6520666479582,0.067018,0.83,86,567,151.67548500881833
Missouri,2016,1.3449899125756557,1.0356422326832548,98.15570253607405,9.737726967047749,5.88,547.53998,8608,371532,6093000,44.62624894426209,51746,191.90829627628014,97.78904493995806,0.130006,0.796,77,724,106.353591160221
Montana,2016,1.7423048203766696,1.2445034431261928,98.1195050472159,5.392848253546835,24.43,688.82001,8680,61143,1042520,46.68959851689796,50027,150.86545324768022,80.14791279049442,0.102729,0.913,15,65,230.76923076923077
Nebraska,2016,2.3006419533192326,1.855356413967123,99.3841274524266,5.56606924190137,48.47,502.5,8943,132157,1907116,50.153483580112926,56927,141.95355094068722,74.04772099505496,0.128842,0.877,50,150,333.3333333333333
Nevada,2016,1.4143455044017896,1.1545677586953382,96.43165307428954,7.764468177226151,4.23,766.91998,7377,183361,2940058,67.79513183084849,55180,190.74093005634703,101.98996077309201,0.143467,0.79,40,269,148.69888475836433
New Jersey,2016,1.4029743055277188,1.0121457489878545,99.40231900227118,3.8882430753196777,26.8,508.28,9979,520170,8944469,35.37416134161099,76126,145.55897739208467,75.62387638531735,0.101951,0.888,101,388,260.30927835051546
New Mexico,2016,1.8974494748918895,1.4561821551495897,97.29938602893822,9.972641426175976,46.3,498.26999,7717,125126,2081015,53.38744734935468,46748,301.20786668269966,153.01365335971585,0.112869,0.854,33,226,146.01769911504425
North Carolina,2016,1.7790093295512306,1.369099345783666,99.21831152034748,3.5990096574792174,14.08,467.42001,7886,594593,10146788,44.594441921706725,50584,216.68808968632098,112.36919717634622,0.147665,0.825,167,439,380.4100227790433
North Dakota,2016,1.0114370185948809,0.7780284758422158,99.22031804847924,5.835213568816618,47.78,691.57001,9682,54898,757953,78.24039510710388,60656,124.43166818221817,63.82771600398045,0.097409,0.848,10,75,133.33333333333334
Ohio,2016,1.4907309009328138,0.7601251623568308,97.69292882685431,19.95513047585311,14.26,455.60001,9062,692745,11614373,36.28285067097161,52334,205.0949677342686,104.7479554801733,0.065028,0.828,103,2704,38.09171597633136
Oklahoma,2016,2.011834319526627,1.321499013806706,99.34942781000156,2.011834319526627,42.55,422.04001,8132,264096,3923561,73.02078449757775,49176,229.26260577766354,115.0997524255743,0.200226,0.822,67,102,656.8627450980392
Oregon,2016,2.4696851707642673,1.9579486038491487,97.98770384581844,24.696851707642676,28.12,602.65997,8699,234582,4093465,33.00310990843368,57532,169.54465431850826,85.03548585034984,0.078643,0.935,88,1110,79.27927927927928
Pennsylvania,2016,1.2406388162049986,0.9323588679358776,95.91449650586684,5.127973773647327,14.72,524.92999,9980,709743,12784227,43.63968813901521,56907,185.16617863431708,86.17158266633615,0.07125,0.842,124,682,181.8181818181818
Rhode Island,2016,3.626646306547051,2.9585798816568047,91.67104111986002,16.701660622256156,53.94,554.64001,10159,54144,1056426,19.20122150306336,60596,169.95381531937142,92.04762212666903,0.047302,0.788,31,175,177.14285714285714
South Carolina,2016,2.155377954107616,1.2588933183283422,97.42803516009738,8.564289392870087,24.49,496.19,7669,290012,4961119,39.82467411163812,49501,229.53424662593565,108.16080738469579,0.133305,0.831,66,449,146.9933184855234
South Dakota,2016,2.358675996540609,0.3144901328720811,98.51289598017196,4.088371727337055,35.95,637.28998,10046,60892,865454,44.81620426235204,54467,168.52010265183918,82.4388292552837,0.103235,0.852,4,52,76.92307692307693
Tennessee,2016,1.591760299625468,0.8895131086142322,98.72320757987174,40.390917602996254,46.57,471.32999,8065,404168,6651194,35.33675083383192,48547,226.33120367831037,115.77482409067375,0.118434,0.822,76,3451,22.022602144306
Texas,2016,1.1171527687238123,0.31188246632564104,98.6933331987728,4.563198380256305,27.14,520.25,7393,2006911,27862596,92.120153808696,56565,224.4937774347027,120.44472953395187,0.236029,0.839,122,1785,68.34733893557423
Utah,2016,2.0544326830890842,1.4870179420454324,99.16375630578192,6.945939071396427,31.27,295.79001,6398,253422,3051217,58.326106046871985,65977,110.76801693151461,71.95650828828727,0.10349,0.912,76,355,214.0845070422535
Vermont,2016,1.4469162597214686,1.4469162597214686,99.29956896551724,3.255561584373304,52.09,678.87,11246,30464,624594,15.69906464668655,57677,147.842262545536,76.58284818774648,0.032671,0.899,8,18,444.4444444444444
Virginia,2016,1.527991394995828,1.055520371543171,98.27024143517605,9.087527770238347,18.11,469.45001,7987,503782,8411808,47.731401741264186,68114,142.61956277794846,75.88767886754023,0.117334,0.829,105,904,116.15044247787611
Washington,2016,2.125289812247124,1.4661090148656637,97.42885616210827,7.023685047961085,41.43,491.31,8097,449944,7288000,25.462974342839445,67106,136.93390433801483,71.45679784624025,0.075843,0.91,129,618,208.73786407766988
West Virginia,2016,0.20692152501163932,0.10346076250581966,96.43801446744824,5.173038125290984,60.48,399.76999,10488,101668,1831102,20.7110354187179,43385,239.64012346683592,128.77089234824433,0.056583,0.682,2,100,20
Wisconsin,2016,1.9139488592864795,1.255550451691931,98.93206089525108,6.859592711682743,15.2,656.22998,8809,334091,5778709,35.377187603960614,56811,157.4559535057511,76.82751029829107,0.070287,0.839,82,448,183.03571428571428
Wyoming,2016,3.0395136778115504,2.2796352583586623,98.09183064997018,6.079027355623101,56.42,586.66998,8976,37873,585501,87.76626039412233,59882,111.11352133044107,62.90371347681482,0.127711,0.896,15,40,375
Alaska,2017,0.8033741715203856,0.4016870857601928,96.00848438102584,7.029524000803375,114.43666,606.44,12303,52919,739795,96.31500697077419,73181,149.1894953713216,74.00194741966894,0.154541,0.919,4,70,57.14285714285714
Arizona,2017,2.1682461568445928,1.1206665529758568,98.96208787897052,6.334202255950496,8.83289,505.67999,7539,435041,7016270,76.98677028402258,56581,207.54341061741073,106.55409801340535,0.129514,0.899,92,520,176.92307692307693
Arkansas,2017,1.798358997414859,0.8429807800382151,98.9435053380783,3.3438237608182537,52.29329,402.16,8409,186640,3004279,44.42706379673155,45869,224.53947925593226,116.45702458861082,0.106319,0.701,30,119,252.10084033613444
California,2017,2.1863383050363634,1.7797788576112037,99.58800852841728,4.55216828101043,61.69589,503.23001,8594,2460425,39536653,31.422299284251963,71805,181.46150079062784,96.29714754881732,0.088058,0.903,823,2105,390.97387173396675
Connecticut,2017,2.1389201195601504,1.5082129048180548,99.30559337726704,9.789672854909918,29.04789,518.25,10989,182194,3588184,30.718354961211077,74168,126.22068681569623,63.55459350524853,0.068567,0.854,55,357,154.06162464985997
Florida,2017,1.345109266775334,0.7799765539981972,95.76436069577196,36.91110602543564,18.76672,580.39001,8814,1129322,20984400,72.99498049969408,52594,203.1125197025519,100.9463728778725,0.177235,0.756,167,7903,21.131215993926357
Georgia,2017,1.8803445477810377,1.3809999375819235,99.2219736322606,6.694338680481867,21.27243,428.04999,7605,655223,10429379,74.74286535845717,56183,209.69638603276374,110.7569415108107,0.185721,0.835,177,858,206.2937062937063
Hawaii,2017,3.545480964835803,2.150537634408602,99.0957262988135,7.497820401046207,111.92128,583.73999,8496,89573,1427538,21.92871764672892,77765,115.14877967235039,73.50719244792968,0.054299,0.891,37,129,286.8217054263566
Idaho,2017,2.1432805873500844,1.3224497241096265,98.08999821077116,18.05827899129007,90.00873,460.48001,7257,116226,1716943,45.866464294874916,52225,153.30960334076892,86.29643570111537,0.162775,0.946,29,396,73.23232323232324
Indiana,2017,2.5105364483063637,1.3918518133097455,95.7169181732158,29.007752744679745,12.69304,464.75,9015,419552,6666818,63.32849821332039,54181,183.60153934276903,92.38649191435225,0.110807,0.784,107,2230,47.982062780269054
Iowa,2017,1.9315235222522091,1.0583690532888816,98.72009194441544,9.366566121606605,70.19464,525.97998,8525,198623,3145711,30.98737126721646,58570,122.88111353422379,66.9796907680962,0.056967,0.802,40,354,112.99435028248587
Kansas,2017,1.40946201100976,1.1435257825173524,98.9162172826516,16.115735446639896,12.09861,438.98999,8060,193049,2913123,52.25556992538134,56422,148.2889896973268,79.37719536181471,0.115944,0.846,43,606,70.95709570957095
Kentucky,2017,1.7620292380675768,0.7551553877432472,98.26474113819282,23.70026139994191,41.81652,435.23999,8959,276356,4454189,37.9165809265861,48375,224.49881912166825,129.22055392502222,0.068454,0.726,39,1224,31.862745098039213
Louisiana,2017,1.3864065344847745,1.135851136686321,98.59843868375113,2.689294603036731,21.05356,566.71002,8984,306213,4684333,30.69009530292716,46145,280.07043038557623,147.46600797474812,0.098703,0.662,68,161,422.360248447205
Maine,2017,1.7813215709559758,1.1875477139706505,97.63146997929609,15.26847060819408,21.05384,626.64001,10399,64390,1335907,49.402751098452235,56277,131.05485333945006,63.37055370093243,0.108472,0.881,14,180,77.77777777777779
Maryland,2017,1.3908205841446453,1.020921492616814,99.13313874180442,10.993401000207143,40.39319,465.01001,9592,363313,6052177,38.09403046057174,80776,120.00183133275242,62.44259540218937,0.072292,0.886,69,743,92.86675639300135
Massachusetts,2017,2.088065576545944,1.7917860014955065,99.21611444729068,14.461264972699952,53.37269,556.66998,11746,360336,6859819,14.797550442506598,77385,135.280506692111,72.44461068602494,0.030918,0.807,127,1025,123.90243902439025
Michigan,2017,1.537512544076894,0.856219560473959,99.23348194708376,5.275417291952457,12.91416,511.73999,8940,572370,9962311,29.911894882673526,54909,197.1197745747076,97.16430043967382,0.060193,0.853,93,573,162.30366492146598
Missouri,2017,1.5596532876939215,1.0903770772373431,98.12158886225436,10.172251973720533,5.74266,555.23999,8824,374001,6113532,50.86688627558074,53578,186.1687315477338,92.2789832772416,0.128687,0.775,79,737,107.19131614654002
Montana,2017,1.9090593543908363,1.648733078792086,98.02653963933312,4.512322110378341,24.30714,685.21997,9030,61405,1050493,57.58335963848416,53386,146.95858305751855,77.3733851997899,0.116705,0.846,19,52,365.38461538461536
Nebraska,2017,1.9528258538826773,1.455046714657681,99.42891951572376,5.475570531474958,44.9193,494.20001,9189,131679,1920076,51.429588563291496,59970,140.96739251910628,72.43050873318776,0.122785,0.853,38,143,265.7342657342657
Nevada,2017,1.8708804651296664,1.6406182540367844,97.91449426485924,6.504907463373917,6.75379,759.88,7642,184055,2998039,80.06415927972445,58003,185.4131269646742,90.68040642502166,0.147234,0.818,57,226,252.21238938053096
New Jersey,2017,1.2816339816095697,1.006998128407519,99.35522991409805,3.641467979493856,26.02118,508.35999,10340,520361,9005644,37.35069870165724,80088,139.41935189827265,72.97992914378871,0.106598,0.887,99,358,276.536312849162
New Mexico,2017,2.4447622122791643,1.337700078416901,97.1586070900372,12.546704183772311,38.79311,476.45999,7973,126427,2088070,50.59867640870662,46744,271.668623483467,151.59718801399313,0.122688,0.834,29,272,106.61764705882352
North Carolina,2017,1.6413724843286044,1.3114483668756187,99.2509516597765,3.6621577037281425,14.60106,469.72,8105,601181,10273419,48.376297629738495,52752,211.94476602150726,106.35013782825904,0.149843,0.803,159,444,358.1081081081081
North Dakota,2017,1.867337825769262,1.299017617926443,99.42686470778172,6.738653892993423,48.18316,693.97998,9961,52802,755393,75.26430746270282,61843,109.37601511974722,61.214297355125986,0.10138,0.84,16,83,192.7710843373494
Ohio,2017,1.941632012378834,1.0117316233085112,97.72025094686644,21.447222573517926,12.45716,452.01999,9400,695130,11658609,45.44456267105813,54021,200.97645710848712,98.25086321696142,0.071331,0.801,136,2883,47.173083593479014
Oklahoma,2017,1.7643273761338398,1.2869211449446831,99.34631088382068,1.7643273761338398,41.31891,417.78,8382,262561,3930864,80.87927103036752,50051,214.90761604326272,115.69122454737052,0.197921,0.777,62,85,729.4117647058823
Oregon,2017,2.2337877671333826,1.70412675018423,98.6214258136313,23.811717022844512,27.70844,603.5,8827,232253,4142776,35.52792487999871,60212,164.92685548700692,88.49971562105888,0.088377,0.932,74,1034,71.56673114119923
Pennsylvania,2017,1.6760835766561757,1.198285995980433,96.27966411098942,6.2492889916954235,12.63415,521.75,10342,705018,12805537,44.063739454714,59195,169.66578033066975,80.50510985938011,0.068763,0.829,158,824,191.74757281553397
Rhode Island,2017,3.152585119798234,2.5220680958385877,99.13385123671756,20.987209511799676,57.59099,562.03998,10290,55019,1059639,20.68229706081926,63870,166.19625668186706,78.58274658374734,0.056421,0.828,28,233,120.1716738197425
South Carolina,2017,1.853514990541341,1.3949133433970915,97.66717055782618,7.337626354307989,24.17765,486.92001,7855,289539,5024369,51.480164841884005,50570,226.00720572473244,112.57520386831145,0.154766,0.805,73,384,190.10416666666666
South Dakota,2017,2.9642685467072583,0.2403460983816696,97.41668617810036,4.566575869251722,36.83437,634.02002,10440,60460,869666,61.70738010997531,56521,166.4942523179256,83.9261112829308,0.117743,0.885,3,57,52.63157894736842
Tennessee,2017,1.7275995704347014,0.9571835457813886,98.75046108447069,39.302890227389454,50.61096,464.26001,8485,405128,6715984,44.22521060070407,51340,212.01271344833089,109.46899773234131,0.114045,0.758,82,3367,24.354024354024354
Texas,2017,1.115865357598722,0.33449201366868164,98.49425693305992,4.888935271781451,21.57633,520.27002,7572,2020164,28304596,107.25862568581101,59206,209.367339913241,113.23119666920597,0.239312,0.859,125,1827,68.41817186644774
Utah,2017,1.989120727449866,1.684663473248356,99.2006443169234,7.20548834943574,31.31966,298.35999,6628,253089,3101833,73.19239852724807,68358,107.04059537994094,66.99070072942234,0.111659,0.918,83,355,233.80281690140845
Vermont,2017,2.018348623853211,1.651376146788991,98.76766944545123,5.321100917431192,56.159,684.21002,11521,30096,623657,15.955312536878957,57513,137.62568506451473,70.43371862959492,0.051242,0.902,9,29,310.3448275862069
Virginia,2017,1.6278974526988288,0.9214513883200915,98.21809259482724,9.337374068310265,38.12053,465.01999,8176,501972,8470020,51.14356688784603,71535,140.25514370646792,71.25065212599051,0.118693,0.917,90,912,98.6842105263158
Washington,2017,1.832249932895305,1.2487308459859725,99.55501336121762,6.943877134221061,41.3892,486.98999,8278,455015,7405743,26.495661650090355,70979,143.28475234049267,71.1301657275385,0.077472,0.925,107,595,179.83193277310923
West Virginia,2017,0.2675370538819627,0.21402964310557013,97.28280672531362,6.581411525496281,57.28298,394.75,11017,97887,1815857,26.37522786914802,43469,258.86913521617527,141.03158542451175,0.076533,0.699,4,123,32.520325203252035
Wisconsin,2017,1.8036669332956916,1.1606204614250537,98.76541297478158,7.889082325632459,14.53865,655.89001,9019,333985,5795483,38.72911506946709,59305,144.87213298138064,70.98672528959162,0.064981,0.828,74,503,147.117296222664
Wyoming,2017,1.948684637869438,1.948684637869438,98.21371610845296,2.7606365703150373,52.82002,587.45001,9496,37910,579315,95.47373615528018,60434,133.10131305742132,75.50834139679795,0.170364,0.9,12,17,705.8823529411765
Alaska,2018,1.761292996270203,0.8288437629506837,96.75220529270248,7.148777455449648,96.52,618.54999,12695,52173,737438,94.37244272748042,74346,140.50416625059637,75.33710983901102,0.140103,0.902,8,69,115.94202898550725
Arizona,2018,2.255639097744361,1.0846789103907308,99.03080904252722,5.706890176260323,9.66,497.89001,7816,434032,7171646,83.79949394005533,59246,200.82999154913196,99.36100632455461,0.145502,0.769,88,463,190.0647948164147
Arkansas,2018,2.1657357802348116,1.3108400775105438,98.85627359287848,4.3029750370454805,50.57,393.73999,8545,188092,3013825,45.14873706736087,47062,247.17391870728312,126.70483946880518,0.113717,0.762,46,151,304.63576158940396
California,2018,2.155008266091998,1.7831461328578275,99.55708002890354,4.704279998745525,65.71,547.96002,9069,2428493,39557045,31.3945842636826,75277,173.8582096203377,90.84246550581162,0.088732,0.912,796,2100,379.04761904761904
Connecticut,2018,2.3962774109058484,1.6718214494691968,99.209398756047,11.647022764635404,31.06,516.87,11378,181224,3572665,25.82064713852425,76348,140.5037506021609,70.59146686698021,0.068559,0.908,60,418,143.54066985645932
Florida,2018,1.2234524979215478,0.7983145642808556,95.57036314715496,34.00631093643715,18.63,577.73999,9148,1135392,21299325,75.53853770131528,55462,196.74806705595722,97.15717549833235,0.184749,0.763,169,7199,23.475482705931377
Georgia,2018,1.6618263956114876,0.8712487899322362,97.5609756097561,5.735721200387221,22.42,423.06,7844,645488,10519475,81.36440875346086,58756,204.89470804193817,108.45800790255876,0.188432,0.809,108,711,151.8987341772152
Hawaii,2018,4.5365009252074255,3.044230884020773,99.07741439470104,8.356712230645257,119.61,583.91998,8932,87437,1420491,26.05759009623435,80212,118.9848207557326,56.55690881145278,0.043675,0.946,51,140,364.2857142857143
Idaho,2018,1.7553269296406455,1.0239407089570434,95.90367079728782,28.329026281144863,89.11,452.34,7444,113693,1754208,61.12888264349834,55583,143.06947820782463,82.05772503512158,0.160965,0.892,21,581,36.144578313253014
Indiana,2018,2.48043285481114,1.5422380444421595,97.95797610504717,32.065699340693236,13.9,471.45001,9297,417774,6691878,65.64416734522783,55746,179.80622690962088,93.02948711245882,0.112751,0.793,120,2495,48.09619238476954
Iowa,2018,2.320436026118396,1.483999784145486,98.46439957492032,10.441962117532784,40.15,527.59998,8812,197883,3156145,26.92497841851934,59955,135.12364073028084,71.60930067509737,0.061879,0.847,55,387,142.1188630490956
Kansas,2018,1.765272279875896,1.4175671338397346,98.267931768602,12.009200813095111,14.12,426.85001,8381,186990,2911510,51.068109112772454,58218,149.27920461563608,80.06901979778411,0.122863,0.879,53,449,118.04008908685968
Kentucky,2018,0.9860765984301662,0.4733167672464797,98.18562051004008,12.010412968879423,34.23,431.60001,9332,273489,4468402,37.542655713286074,50247,230.1007831439529,125.99490573144723,0.073474,0.791,24,609,39.40886699507389
Louisiana,2018,1.0889539236371062,0.7486558225005105,98.86120876717858,12.6250595521677,23.98,562.59998,9217,301857,4659978,33.78216518137966,47905,261.5755043459227,136.3899254828949,0.096218,0.702,44,742,59.299191374663074
Maine,2018,1.95994887089902,1.1930123561994035,97.78351804016332,11.674478057094165,17.69,626.27002,10950,63410,1338404,54.942433868042755,55602,144.9252478579917,73.46836300366085,0.096863,0.823,14,137,102.18978102189782
Maryland,2018,0.976360247344596,0.7100801798869789,99.12311572526248,10.37012929376609,42.4,451.23001,9934,361435,6042718,32.93404529645922,83242,115.54841417605998,60.114563439130876,0.076489,0.868,48,701,68.47360912981455
Massachusetts,2018,2.658152872683145,2.2969907975903268,99.15060016615578,17.14797532540703,76.31,552.12,12215,357223,6902149,12.209401157295654,79835,121.77211481914624,65.01987282607705,0.030299,0.848,159,1187,133.95113732097724
Michigan,2018,1.4372509309466257,0.8679502375197156,99.21295567551552,4.694397521208784,15.18,517.08002,9142,569183,9995915,33.92395290148072,56697,194.43015360609675,94.60353388748655,0.06658,0.844,93,503,184.89065606361828
Missouri,2018,1.307639366827254,0.9910529938059188,98.11601053413465,10.144528561596696,7.07,550.17999,9032,370408,6126452,56.80014755251397,54478,183.45873924204318,90.19805580845922,0.130924,0.832,72,737,97.69335142469471
Montana,2018,1.0644903752328574,0.7096602501552381,97.94092093831452,3.548301250776191,22.56,687.25,9354,61688,1062305,61.12297120660195,55328,160.13362632669947,76.83620498187418,0.093473,0.873,8,40,200
Nebraska,2018,2.291618115435407,1.475957430280432,99.33253597746828,5.243532975996271,46.54,485.39999,9492,131156,1929268,52.33782119973101,59566,129.1122165803198,71.28295732536014,0.120638,0.855,38,135,281.4814814814815
Nevada,2018,1.648828463986115,1.214926236621348,97.71333276802623,7.000289268151576,8.49,750.14001,7892,184539,3034392,79.69727777146798,58646,177.2715262288524,90.95321791355687,0.152924,0.834,42,242,173.55371900826447
New Jersey,2018,1.141389641889,0.7031775472351874,99.3258563446433,3.7706622098118743,28.29,508.73001,10665,517694,8908520,38.735403987326656,81740,136.8196889710862,69.40827267529292,0.100108,0.817,69,370,186.48648648648648
New Mexico,2018,1.7189514396218306,0.8594757198109153,96.56492069347104,11.1731843575419,135.32,498.89001,8154,118494,2095428,52.500269267299196,47169,263.3328945301054,150.72328605630446,0.129857,0.843,18,234,76.92307692307693
North Carolina,2018,1.8836472745457575,1.325220870145024,99.28092081854216,3.900650108351392,15.31,475.64999,8285,597192,10383620,53.16638869812616,53855,201.96852102688035,101.60184113534137,0.146678,0.85,159,468,339.7435897435898
North Dakota,2018,1.894875597297743,1.5653320151590049,99.49995901303386,6.261328060636019,54.1,698.08002,10269,52175,760077,60.16928162992796,63837,99.31588185204279,57.20549811354892,0.089866,0.812,19,76,250
Ohio,2018,2.10266766505563,1.187477782063791,97.28697571743928,23.825191168795808,13.14,451.42001,9627,693129,11689442,48.23664984028093,56111,195.10367008231407,97.05790624858939,0.080582,0.823,157,3150,49.84126984126984
Oklahoma,2018,1.4871913030728303,1.1311032445906035,99.31351542510038,1.4871913030728303,38.99,413.76999,8625,258036,3943079,82.47349292287736,51924,216.63705582400584,114.45255652609002,0.194214,0.821,54,71,760.5633802816901
Oregon,2018,2.449348425758585,1.9024065442785123,98.68350034027176,24.897745648245028,28.04,598.90997,9168,230515,4190713,35.58538284769616,63426,157.178430613436,80.42929096344272,0.096084,0.937,80,1047,76.40878701050622
Pennsylvania,2018,1.4635182067731318,0.8265465520117689,97.6663580818367,6.536542457193988,14.5,526.03998,10910,700416,12807060,43.88175631960606,60905,167.5571215707979,81.31502381418231,0.070582,0.769,109,862,126.45011600928075
Rhode Island,2018,3.914428766499773,2.6399635867091487,99.29494712103408,19.572143832498863,52.96,567.09998,10464,54430,1057315,21.81803259253855,64340,180.49270237060568,91.08762061775687,0.054572,0.845,29,215,134.88372093023256
South Carolina,2018,1.9485279932090904,1.2732955203148513,97.6949318657293,6.71374001620558,26.13,479.53,7975,287356,5084127,47.28619887789126,52306,225.82716602850067,108.21181095040583,0.142854,0.773,66,348,189.65517241379308
South Dakota,2018,1.2373174956693886,0.08248783304462591,96.38257274606455,4.784294316588303,35.06,533.72998,11086,60427,882235,59.109822328601055,56274,163.65445993214757,79.97469356916257,0.119648,0.847,1,58,17.241379310344826
Tennessee,2018,1.424368374352029,0.8172605426610003,99.0391175144248,16.60206416662775,49.55,470.23999,8565,404439,6770010,51.87055255862366,52375,223.32754657352075,113.16861104996698,0.131123,0.791,70,1422,49.22644163150492
Texas,2018,1.2103639429891686,0.5971128785413231,98.71098437782096,5.086218258205595,16.92,502.60999,7711,2010781,28701845,111.53418057978237,60629,211.37604208256616,114.05311051506419,0.243378,0.851,222,1891,117.39820200951877
Utah,2018,1.8212648370281983,1.3397810295379848,99.05854053045228,10.027423642948357,33.44,295.39001,7008,250194,3161105,73.50807838094637,71414,95.14053751765287,61.30011145963723,0.110082,0.878,64,479,133.6116910229645
Vermont,2018,1.8986140117714068,1.8986140117714068,98.8736624741881,4.366812227074235,47.41,681.40002,11797,28810,626299,19.7294114819888,60782,121.41712342716478,61.98813894380119,0.047024,0.904,10,23,434.7826086956522
Virginia,2018,1.491508686752317,0.6891798759476223,98.0840631179628,9.555941862020015,38.08,466.98001,8425,502102,8517685,50.97469633900421,72577,137.19327474464583,70.92083443353815,0.108702,0.875,67,929,72.1205597416577
Washington,2018,2.087231898661293,1.6194040593061754,99.5379159651825,7.5212321865553475,46.05,484.32999,8588,458194,7535591,27.053821618671137,74073,125.11764007582812,63.440972911258925,0.08423,0.951,135,627,215.311004784689
West Virginia,2018,0.767585942211744,0.49344810570754977,98.14356435643565,13.48758155600636,59.61,394.01999,11337,93922,1805832,33.76010225960746,44097,245.14449200219383,130.48401098912993,0.082059000000000007,0.63,9,246,36.58536585365854
Wisconsin,2018,1.9399875968006104,1.08130456215116,98.43011425888244,6.948971965589072,17.43,643.82001,9244,330651,5813568,37.84340649167322,60773,140.4999029890594,69.59196433974061,0.079143,0.837,68,437,155.60640732265446
Wyoming,2018,2.8808676495509236,2.3724792408066433,98.53063950576056,5.422809693272327,53.37,607.46997,9787,35395,577737,71.2746934005435,61584,138.22837731904886,70.84587441619098,0.14676,0.879,14,32,437.5
Alaska,2019,1.710863986313088,0.8554319931565441,96.29324546952223,9.302822925577418,98.25,623.25,13226,50891,731545,93.99374743423753,75463,130.4716583749815,65.55347137935685,0.127584,0.929,8,87,91.95402298850574
Arizona,2019,2.3380345425748548,1.2821479749604043,98.8838064933128,6.058777685597205,15.25,491.64999,8145,427707,7278717,92.49077844064205,62055,191.27828705974568,95.21377557585896,0.147151,0.854,102,482,211.61825726141078
Arkansas,2019,1.7962163571573428,0.9270794101457251,98.96780112968432,4.229799808789871,48.23,398.32001,8853,183327,3017804,58.56978773428927,48952,220.93586429442556,117.30890170196146,0.125927,0.749,32,146,219.17808219178082
California,2019,2.0873588181214684,1.644793123350359,99.52886737446303,4.484969875876292,71.89,558.26001,9628,2377839,39512223,35.51642483400154,80440,156.21492586695152,82.36112815365551,0.098053,0.899,721,1966,366.73448626653106
Connecticut,2019,2.6317278849963213,1.6978889580621428,99.3645259250928,11.177768973909105,32.47,531.04999,11831,180598,3565287,34.79114449557302,78833,141.36298195416697,68.04408117745463,0.071334,0.842,60,395,151.8987341772152
Florida,2019,1.2284659949140553,0.7552436855891856,95.08840507249673,38.35968719527352,18.62,587.28003,9490,1131148,21477737,76.49310202889907,59227,177.46991387806233,87.07049317840949,0.183018,0.71,158,8025,19.68847352024922
Georgia,2019,1.325520307132754,0.7516670034350373,97.17487943953128,5.617296423519903,27.35,420.89999,8243,639713,10617423,74.05584767191175,61980,187.38698350471842,95.98464452305669,0.178986,0.826,93,695,133.81294964028777
Hawaii,2019,3.8603052053803006,1.6285662585198142,99.227914771367,11.038060196634296,127.36,588.32001,9555,85335,1415872,28.004811888793313,83102,123.56687034645898,64.23660525100726,0.053836,0.901,27,183,147.54098360655738
Idaho,2019,2.331445972308132,1.4274159014131418,97.79442557349589,27.26364371699101,85.26,446.14999,7723,115837,1787065,49.63441240639189,60999,131.80988279639556,73.75177903643599,0.155216,0.935,30,573,52.35602094240838
Indiana,2019,2.1886088735786995,1.579942500453262,98.21424028897763,35.85951462094331,15.08,482.14999,9927,414553,6732219,71.39049276707202,57603,151.52420643937654,78.35020100901033,0.110986,0.859,122,2769,44.05922715781871
Iowa,2019,1.5401242907322343,0.9727100783572008,98.47013436211256,9.646041610375574,82.78,529.21002,9193,190606,3155070,29.204700766474765,61691,129.62162116476054,72.8571393245813,0.055048,0.824,36,357,100.84033613445378
